angle,Porosity,Surface_Area,Permeability_X,augmented,aug_perm,image_name
170,66.32385254,8494,1.4657547,1.4657547,0.060226215,495
180,65.86151123,8684,1.6814474,1.6814474,0.069878933,495
0,65.86608887,8675,1.6177641,1.8332905,0.076674242,496
10,66.25823975,8846,1.8332905,1.8725001,0.078428957,496
20,66.74804688,8997,1.8725001,1.9175893,0.080446797,496
30,66.74957275,8873,1.9175893,1.8904302,0.079231368,496
40,66.54815674,8918,1.8904302,1.7065642,0.071002964,496
50,66.36657715,8795,1.7065642,1.5238135,0.062824473,496
60,67.42095947,8398,1.5238135,1.3031582,0.052949668,496
70,66.94335938,8472,1.3031582,1.1931998,0.04802879,496
80,66.3192749,8488,1.1931998,1.208258,0.048702677,496
90,65.83099365,8683,1.208258,1.1326632,0.045319646,496
100,66.24450684,8848,1.1326632,1.068222,0.042435762,496
110,66.78009033,8993,1.068222,0.9003643,0.034923764,496
120,66.69464111,8883,0.9003643,0.88852066,0.034393736,496
130,66.50848389,8927,0.88852066,1.0339923,0.040903908,496
140,66.355896,8804,1.0339923,1.2346641,0.049884408,496
150,67.36755371,8383,1.2346641,1.4106215,0.057758884,496
160,66.93878174,8466,1.4106215,1.4657547,0.060226215,496
170,66.32385254,8494,1.4657547,1.6814474,0.069878933,496
180,65.86151123,8684,1.6814474,1.6177641,0.067028967,496
0,65.86608887,8675,1.6177641,1.8725001,0.078428957,497
10,66.25823975,8846,1.8332905,1.9175893,0.080446797,497
20,66.74804688,8997,1.8725001,1.8904302,0.079231368,497
30,66.74957275,8873,1.9175893,1.7065642,0.071002964,497
40,66.54815674,8918,1.8904302,1.5238135,0.062824473,497
50,66.36657715,8795,1.7065642,1.3031582,0.052949668,497
60,67.42095947,8398,1.5238135,1.1931998,0.04802879,497
70,66.94335938,8472,1.3031582,1.208258,0.048702677,497
80,66.3192749,8488,1.1931998,1.1326632,0.045319646,497
90,65.83099365,8683,1.208258,1.068222,0.042435762,497
100,66.24450684,8848,1.1326632,0.9003643,0.034923764,497
110,66.78009033,8993,1.068222,0.88852066,0.034393736,497
120,66.69464111,8883,0.9003643,1.0339923,0.040903908,497
130,66.50848389,8927,0.88852066,1.2346641,0.049884408,497
140,66.355896,8804,1.0339923,1.4106215,0.057758884,497
150,67.36755371,8383,1.2346641,1.4657547,0.060226215,497
160,66.93878174,8466,1.4106215,1.6814474,0.069878933,497
170,66.32385254,8494,1.4657547,1.6177641,0.067028967,497
180,65.86151123,8684,1.6814474,1.8332905,0.076674242,497
0,65.86608887,8675,1.6177641,1.9175893,0.080446797,498
10,66.25823975,8846,1.8332905,1.8904302,0.079231368,498
20,66.74804688,8997,1.8725001,1.7065642,0.071002964,498
30,66.74957275,8873,1.9175893,1.5238135,0.062824473,498
40,66.54815674,8918,1.8904302,1.3031582,0.052949668,498
50,66.36657715,8795,1.7065642,1.1931998,0.04802879,498
60,67.42095947,8398,1.5238135,1.208258,0.048702677,498
70,66.94335938,8472,1.3031582,1.1326632,0.045319646,498
80,66.3192749,8488,1.1931998,1.068222,0.042435762,498
90,65.83099365,8683,1.208258,0.9003643,0.034923764,498
100,66.24450684,8848,1.1326632,0.88852066,0.034393736,498
110,66.78009033,8993,1.068222,1.0339923,0.040903908,498
120,66.69464111,8883,0.9003643,1.2346641,0.049884408,498
130,66.50848389,8927,0.88852066,1.4106215,0.057758884,498
140,66.355896,8804,1.0339923,1.4657547,0.060226215,498
150,67.36755371,8383,1.2346641,1.6814474,0.069878933,498
160,66.93878174,8466,1.4106215,1.6177641,0.067028967,498
170,66.32385254,8494,1.4657547,1.8332905,0.076674242,498
180,65.86151123,8684,1.6814474,1.8725001,0.078428957,498
0,65.86608887,8675,1.6177641,1.8904302,0.079231368,499
10,66.25823975,8846,1.8332905,1.7065642,0.071002964,499
20,66.74804688,8997,1.8725001,1.5238135,0.062824473,499
30,66.74957275,8873,1.9175893,1.3031582,0.052949668,499
40,66.54815674,8918,1.8904302,1.1931998,0.04802879,499
50,66.36657715,8795,1.7065642,1.208258,0.048702677,499
60,67.42095947,8398,1.5238135,1.1326632,0.045319646,499
70,66.94335938,8472,1.3031582,1.068222,0.042435762,499
80,66.3192749,8488,1.1931998,0.9003643,0.034923764,499
90,65.83099365,8683,1.208258,0.88852066,0.034393736,499
100,66.24450684,8848,1.1326632,1.0339923,0.040903908,499
110,66.78009033,8993,1.068222,1.2346641,0.049884408,499
120,66.69464111,8883,0.9003643,1.4106215,0.057758884,499
130,66.50848389,8927,0.88852066,1.4657547,0.060226215,499
140,66.355896,8804,1.0339923,1.6814474,0.069878933,499
150,67.36755371,8383,1.2346641,1.6177641,0.067028967,499
160,66.93878174,8466,1.4106215,1.8332905,0.076674242,499
170,66.32385254,8494,1.4657547,1.8725001,0.078428957,499
180,65.86151123,8684,1.6814474,1.9175893,0.080446797,499
0,65.86608887,8675,1.6177641,1.7065642,0.071002964,500
10,66.25823975,8846,1.8332905,1.5238135,0.062824473,500
20,66.74804688,8997,1.8725001,1.3031582,0.052949668,500
30,66.74957275,8873,1.9175893,1.1931998,0.04802879,500
40,66.54815674,8918,1.8904302,1.208258,0.048702677,500
50,66.36657715,8795,1.7065642,1.1326632,0.045319646,500
60,67.42095947,8398,1.5238135,1.068222,0.042435762,500
70,66.94335938,8472,1.3031582,0.9003643,0.034923764,500
80,66.3192749,8488,1.1931998,0.88852066,0.034393736,500
90,65.83099365,8683,1.208258,1.0339923,0.040903908,500
100,66.24450684,8848,1.1326632,1.2346641,0.049884408,500
110,66.78009033,8993,1.068222,1.4106215,0.057758884,500
120,66.69464111,8883,0.9003643,1.4657547,0.060226215,500
130,66.50848389,8927,0.88852066,1.6814474,0.069878933,500
140,66.355896,8804,1.0339923,1.6177641,0.067028967,500
150,67.36755371,8383,1.2346641,1.8332905,0.076674242,500
160,66.93878174,8466,1.4106215,1.8725001,0.078428957,500
170,66.32385254,8494,1.4657547,1.9175893,0.080446797,500
180,65.86151123,8684,1.6814474,1.8904302,0.079231368,500
0,65.86608887,8675,1.6177641,1.5238135,0.062824473,501
10,66.25823975,8846,1.8332905,1.3031582,0.052949668,501
20,66.74804688,8997,1.8725001,1.1931998,0.04802879,501
30,66.74957275,8873,1.9175893,1.208258,0.048702677,501
40,66.54815674,8918,1.8904302,1.1326632,0.045319646,501
50,66.36657715,8795,1.7065642,1.068222,0.042435762,501
60,67.42095947,8398,1.5238135,0.9003643,0.034923764,501
70,66.94335938,8472,1.3031582,0.88852066,0.034393736,501
80,66.3192749,8488,1.1931998,1.0339923,0.040903908,501
90,65.83099365,8683,1.208258,1.2346641,0.049884408,501
100,66.24450684,8848,1.1326632,1.4106215,0.057758884,501
110,66.78009033,8993,1.068222,1.4657547,0.060226215,501
120,66.69464111,8883,0.9003643,1.6814474,0.069878933,501
130,66.50848389,8927,0.88852066,1.6177641,0.067028967,501
140,66.355896,8804,1.0339923,1.8332905,0.076674242,501
150,67.36755371,8383,1.2346641,1.8725001,0.078428957,501
160,66.93878174,8466,1.4106215,1.9175893,0.080446797,501
170,66.32385254,8494,1.4657547,1.8904302,0.079231368,501
180,65.86151123,8684,1.6814474,1.7065642,0.071002964,501
0,65.86608887,8675,1.6177641,1.3031582,0.052949668,502
10,66.25823975,8846,1.8332905,1.1931998,0.04802879,502
20,66.74804688,8997,1.8725001,1.208258,0.048702677,502
30,66.74957275,8873,1.9175893,1.1326632,0.045319646,502
40,66.54815674,8918,1.8904302,1.068222,0.042435762,502
50,66.36657715,8795,1.7065642,0.9003643,0.034923764,502
60,67.42095947,8398,1.5238135,0.88852066,0.034393736,502
70,66.94335938,8472,1.3031582,1.0339923,0.040903908,502
80,66.3192749,8488,1.1931998,1.2346641,0.049884408,502
90,65.83099365,8683,1.208258,1.4106215,0.057758884,502
100,66.24450684,8848,1.1326632,1.4657547,0.060226215,502
110,66.78009033,8993,1.068222,1.6814474,0.069878933,502
120,66.69464111,8883,0.9003643,1.6177641,0.067028967,502
130,66.50848389,8927,0.88852066,1.8332905,0.076674242,502
140,66.355896,8804,1.0339923,1.8725001,0.078428957,502
150,67.36755371,8383,1.2346641,1.9175893,0.080446797,502
160,66.93878174,8466,1.4106215,1.8904302,0.079231368,502
170,66.32385254,8494,1.4657547,1.7065642,0.071002964,502
180,65.86151123,8684,1.6814474,1.5238135,0.062824473,502
0,65.86608887,8675,1.6177641,1.1931998,0.04802879,503
10,66.25823975,8846,1.8332905,1.208258,0.048702677,503
20,66.74804688,8997,1.8725001,1.1326632,0.045319646,503
30,66.74957275,8873,1.9175893,1.068222,0.042435762,503
40,66.54815674,8918,1.8904302,0.9003643,0.034923764,503
50,66.36657715,8795,1.7065642,0.88852066,0.034393736,503
60,67.42095947,8398,1.5238135,1.0339923,0.040903908,503
70,66.94335938,8472,1.3031582,1.2346641,0.049884408,503
80,66.3192749,8488,1.1931998,1.4106215,0.057758884,503
90,65.83099365,8683,1.208258,1.4657547,0.060226215,503
100,66.24450684,8848,1.1326632,1.6814474,0.069878933,503
110,66.78009033,8993,1.068222,1.6177641,0.067028967,503
120,66.69464111,8883,0.9003643,1.8332905,0.076674242,503
130,66.50848389,8927,0.88852066,1.8725001,0.078428957,503
140,66.355896,8804,1.0339923,1.9175893,0.080446797,503
150,67.36755371,8383,1.2346641,1.8904302,0.079231368,503
160,66.93878174,8466,1.4106215,1.7065642,0.071002964,503
170,66.32385254,8494,1.4657547,1.5238135,0.062824473,503
180,65.86151123,8684,1.6814474,1.3031582,0.052949668,503
0,65.86608887,8675,1.6177641,1.208258,0.048702677,504
10,66.25823975,8846,1.8332905,1.1326632,0.045319646,504
20,66.74804688,8997,1.8725001,1.068222,0.042435762,504
30,66.74957275,8873,1.9175893,0.9003643,0.034923764,504
40,66.54815674,8918,1.8904302,0.88852066,0.034393736,504
50,66.36657715,8795,1.7065642,1.0339923,0.040903908,504
60,67.42095947,8398,1.5238135,1.2346641,0.049884408,504
70,66.94335938,8472,1.3031582,1.4106215,0.057758884,504
80,66.3192749,8488,1.1931998,1.4657547,0.060226215,504
90,65.83099365,8683,1.208258,1.6814474,0.069878933,504
100,66.24450684,8848,1.1326632,1.6177641,0.067028967,504
110,66.78009033,8993,1.068222,1.8332905,0.076674242,504
120,66.69464111,8883,0.9003643,1.8725001,0.078428957,504
130,66.50848389,8927,0.88852066,1.9175893,0.080446797,504
140,66.355896,8804,1.0339923,1.8904302,0.079231368,504
150,67.36755371,8383,1.2346641,1.7065642,0.071002964,504
160,66.93878174,8466,1.4106215,1.5238135,0.062824473,504
170,66.32385254,8494,1.4657547,1.3031582,0.052949668,504
180,65.86151123,8684,1.6814474,1.1931998,0.04802879,504
0,65.86608887,8675,1.6177641,1.1326632,0.045319646,505
10,66.25823975,8846,1.8332905,1.068222,0.042435762,505
20,66.74804688,8997,1.8725001,0.9003643,0.034923764,505
30,66.74957275,8873,1.9175893,0.88852066,0.034393736,505
40,66.54815674,8918,1.8904302,1.0339923,0.040903908,505
50,66.36657715,8795,1.7065642,1.2346641,0.049884408,505
60,67.42095947,8398,1.5238135,1.4106215,0.057758884,505
70,66.94335938,8472,1.3031582,1.4657547,0.060226215,505
80,66.3192749,8488,1.1931998,1.6814474,0.069878933,505
90,65.83099365,8683,1.208258,1.6177641,0.067028967,505
100,66.24450684,8848,1.1326632,1.8332905,0.076674242,505
110,66.78009033,8993,1.068222,1.8725001,0.078428957,505
120,66.69464111,8883,0.9003643,1.9175893,0.080446797,505
130,66.50848389,8927,0.88852066,1.8904302,0.079231368,505
140,66.355896,8804,1.0339923,1.7065642,0.071002964,505
150,67.36755371,8383,1.2346641,1.5238135,0.062824473,505
160,66.93878174,8466,1.4106215,1.3031582,0.052949668,505
170,66.32385254,8494,1.4657547,1.1931998,0.04802879,505
180,65.86151123,8684,1.6814474,1.208258,0.048702677,505
0,65.86608887,8675,1.6177641,1.068222,0.042435762,506
10,66.25823975,8846,1.8332905,0.9003643,0.034923764,506
20,66.74804688,8997,1.8725001,0.88852066,0.034393736,506
30,66.74957275,8873,1.9175893,1.0339923,0.040903908,506
40,66.54815674,8918,1.8904302,1.2346641,0.049884408,506
50,66.36657715,8795,1.7065642,1.4106215,0.057758884,506
60,67.42095947,8398,1.5238135,1.4657547,0.060226215,506
70,66.94335938,8472,1.3031582,1.6814474,0.069878933,506
80,66.3192749,8488,1.1931998,1.6177641,0.067028967,506
90,65.83099365,8683,1.208258,1.8332905,0.076674242,506
100,66.24450684,8848,1.1326632,1.8725001,0.078428957,506
110,66.78009033,8993,1.068222,1.9175893,0.080446797,506
120,66.69464111,8883,0.9003643,1.8904302,0.079231368,506
130,66.50848389,8927,0.88852066,1.7065642,0.071002964,506
140,66.355896,8804,1.0339923,1.5238135,0.062824473,506
150,67.36755371,8383,1.2346641,1.3031582,0.052949668,506
160,66.93878174,8466,1.4106215,1.1931998,0.04802879,506
170,66.32385254,8494,1.4657547,1.208258,0.048702677,506
180,65.86151123,8684,1.6814474,1.1326632,0.045319646,506
0,65.86608887,8675,1.6177641,0.9003643,0.034923764,507
10,66.25823975,8846,1.8332905,0.88852066,0.034393736,507
20,66.74804688,8997,1.8725001,1.0339923,0.040903908,507
30,66.74957275,8873,1.9175893,1.2346641,0.049884408,507
40,66.54815674,8918,1.8904302,1.4106215,0.057758884,507
50,66.36657715,8795,1.7065642,1.4657547,0.060226215,507
60,67.42095947,8398,1.5238135,1.6814474,0.069878933,507
70,66.94335938,8472,1.3031582,1.6177641,0.067028967,507
80,66.3192749,8488,1.1931998,1.8332905,0.076674242,507
90,65.83099365,8683,1.208258,1.8725001,0.078428957,507
100,66.24450684,8848,1.1326632,1.9175893,0.080446797,507
110,66.78009033,8993,1.068222,1.8904302,0.079231368,507
120,66.69464111,8883,0.9003643,1.7065642,0.071002964,507
130,66.50848389,8927,0.88852066,1.5238135,0.062824473,507
140,66.355896,8804,1.0339923,1.3031582,0.052949668,507
150,67.36755371,8383,1.2346641,1.1931998,0.04802879,507
160,66.93878174,8466,1.4106215,1.208258,0.048702677,507
170,66.32385254,8494,1.4657547,1.1326632,0.045319646,507
180,65.86151123,8684,1.6814474,1.068222,0.042435762,507
0,65.86608887,8675,1.6177641,0.88852066,0.034393736,508
10,66.25823975,8846,1.8332905,1.0339923,0.040903908,508
20,66.74804688,8997,1.8725001,1.2346641,0.049884408,508
30,66.74957275,8873,1.9175893,1.4106215,0.057758884,508
40,66.54815674,8918,1.8904302,1.4657547,0.060226215,508
50,66.36657715,8795,1.7065642,1.6814474,0.069878933,508
60,67.42095947,8398,1.5238135,1.6177641,0.067028967,508
70,66.94335938,8472,1.3031582,1.8332905,0.076674242,508
80,66.3192749,8488,1.1931998,1.8725001,0.078428957,508
90,65.83099365,8683,1.208258,1.9175893,0.080446797,508
100,66.24450684,8848,1.1326632,1.8904302,0.079231368,508
110,66.78009033,8993,1.068222,1.7065642,0.071002964,508
120,66.69464111,8883,0.9003643,1.5238135,0.062824473,508
130,66.50848389,8927,0.88852066,1.3031582,0.052949668,508
140,66.355896,8804,1.0339923,1.1931998,0.04802879,508
150,67.36755371,8383,1.2346641,1.208258,0.048702677,508
160,66.93878174,8466,1.4106215,1.1326632,0.045319646,508
170,66.32385254,8494,1.4657547,1.068222,0.042435762,508
180,65.86151123,8684,1.6814474,0.9003643,0.034923764,508
0,65.86608887,8675,1.6177641,1.0339923,0.040903908,509
10,66.25823975,8846,1.8332905,1.2346641,0.049884408,509
20,66.74804688,8997,1.8725001,1.4106215,0.057758884,509
30,66.74957275,8873,1.9175893,1.4657547,0.060226215,509
40,66.54815674,8918,1.8904302,1.6814474,0.069878933,509
50,66.36657715,8795,1.7065642,1.6177641,0.067028967,509
60,67.42095947,8398,1.5238135,1.8332905,0.076674242,509
70,66.94335938,8472,1.3031582,1.8725001,0.078428957,509
80,66.3192749,8488,1.1931998,1.9175893,0.080446797,509
90,65.83099365,8683,1.208258,1.8904302,0.079231368,509
100,66.24450684,8848,1.1326632,1.7065642,0.071002964,509
110,66.78009033,8993,1.068222,1.5238135,0.062824473,509
120,66.69464111,8883,0.9003643,1.3031582,0.052949668,509
130,66.50848389,8927,0.88852066,1.1931998,0.04802879,509
140,66.355896,8804,1.0339923,1.208258,0.048702677,509
150,67.36755371,8383,1.2346641,1.1326632,0.045319646,509
160,66.93878174,8466,1.4106215,1.068222,0.042435762,509
170,66.32385254,8494,1.4657547,0.9003643,0.034923764,509
180,65.86151123,8684,1.6814474,0.88852066,0.034393736,509
0,65.86608887,8675,1.6177641,1.2346641,0.049884408,510
10,66.25823975,8846,1.8332905,1.4106215,0.057758884,510
20,66.74804688,8997,1.8725001,1.4657547,0.060226215,510
30,66.74957275,8873,1.9175893,1.6814474,0.069878933,510
40,66.54815674,8918,1.8904302,1.6177641,0.067028967,510
50,66.36657715,8795,1.7065642,1.8332905,0.076674242,510
60,67.42095947,8398,1.5238135,1.8725001,0.078428957,510
70,66.94335938,8472,1.3031582,1.9175893,0.080446797,510
80,66.3192749,8488,1.1931998,1.8904302,0.079231368,510
90,65.83099365,8683,1.208258,1.7065642,0.071002964,510
100,66.24450684,8848,1.1326632,1.5238135,0.062824473,510
110,66.78009033,8993,1.068222,1.3031582,0.052949668,510
120,66.69464111,8883,0.9003643,1.1931998,0.04802879,510
130,66.50848389,8927,0.88852066,1.208258,0.048702677,510
140,66.355896,8804,1.0339923,1.1326632,0.045319646,510
150,67.36755371,8383,1.2346641,1.068222,0.042435762,510
160,66.93878174,8466,1.4106215,0.9003643,0.034923764,510
170,66.32385254,8494,1.4657547,0.88852066,0.034393736,510
180,65.86151123,8684,1.6814474,1.0339923,0.040903908,510
0,65.86608887,8675,1.6177641,1.4106215,0.057758884,511
10,66.25823975,8846,1.8332905,1.4657547,0.060226215,511
20,66.74804688,8997,1.8725001,1.6814474,0.069878933,511
30,66.74957275,8873,1.9175893,1.6177641,0.067028967,511
40,66.54815674,8918,1.8904302,1.8332905,0.076674242,511
50,66.36657715,8795,1.7065642,1.8725001,0.078428957,511
60,67.42095947,8398,1.5238135,1.9175893,0.080446797,511
70,66.94335938,8472,1.3031582,1.8904302,0.079231368,511
80,66.3192749,8488,1.1931998,1.7065642,0.071002964,511
90,65.83099365,8683,1.208258,1.5238135,0.062824473,511
100,66.24450684,8848,1.1326632,1.3031582,0.052949668,511
110,66.78009033,8993,1.068222,1.1931998,0.04802879,511
120,66.69464111,8883,0.9003643,1.208258,0.048702677,511
130,66.50848389,8927,0.88852066,1.1326632,0.045319646,511
140,66.355896,8804,1.0339923,1.068222,0.042435762,511
150,67.36755371,8383,1.2346641,0.9003643,0.034923764,511
160,66.93878174,8466,1.4106215,0.88852066,0.034393736,511
170,66.32385254,8494,1.4657547,1.0339923,0.040903908,511
180,65.86151123,8684,1.6814474,1.2346641,0.049884408,511
0,65.86608887,8675,1.6177641,1.4657547,0.060226215,512
10,66.25823975,8846,1.8332905,1.6814474,0.069878933,512
20,66.74804688,8997,1.8725001,1.6177641,0.067028967,512
30,66.74957275,8873,1.9175893,1.8332905,0.076674242,512
40,66.54815674,8918,1.8904302,1.8725001,0.078428957,512
50,66.36657715,8795,1.7065642,1.9175893,0.080446797,512
60,67.42095947,8398,1.5238135,1.8904302,0.079231368,512
70,66.94335938,8472,1.3031582,1.7065642,0.071002964,512
80,66.3192749,8488,1.1931998,1.5238135,0.062824473,512
90,65.83099365,8683,1.208258,1.3031582,0.052949668,512
100,66.24450684,8848,1.1326632,1.1931998,0.04802879,512
110,66.78009033,8993,1.068222,1.208258,0.048702677,512
120,66.69464111,8883,0.9003643,1.1326632,0.045319646,512
130,66.50848389,8927,0.88852066,1.068222,0.042435762,512
140,66.355896,8804,1.0339923,0.9003643,0.034923764,512
150,67.36755371,8383,1.2346641,0.88852066,0.034393736,512
160,66.93878174,8466,1.4106215,1.0339923,0.040903908,512
170,66.32385254,8494,1.4657547,1.2346641,0.049884408,512
180,65.86151123,8684,1.6814474,1.4106215,0.057758884,512
0,65.86608887,8675,1.6177641,1.6814474,0.069878933,513
10,66.25823975,8846,1.8332905,1.6177641,0.067028967,513
20,66.74804688,8997,1.8725001,1.8332905,0.076674242,513
30,66.74957275,8873,1.9175893,1.8725001,0.078428957,513
40,66.54815674,8918,1.8904302,1.9175893,0.080446797,513
50,66.36657715,8795,1.7065642,1.8904302,0.079231368,513
60,67.42095947,8398,1.5238135,1.7065642,0.071002964,513
70,66.94335938,8472,1.3031582,1.5238135,0.062824473,513
80,66.3192749,8488,1.1931998,1.3031582,0.052949668,513
90,65.83099365,8683,1.208258,1.1931998,0.04802879,513
